Response Id,Status,Completed Date,1. Which Hotel Do You Work For?,2. How Long Have You Worked For Your Hotel?,3. Which Of These Categories Best Describes Your Role?,4. What Is Your Age?,5. Overall  How Do You Rate Your Satisfaction With Your Hotel As A Place To Work  Compared To Other Places You've Worked Previously?,6. Why Are You "Dissatisfied" Or "Extremely Dissatisfied" With Your Hotel As A Place To Work  Compared To Other Places You've Worked Previously?,7. At My Hotel  There Is Open And Honest Two-Way Communication,8. There Are Sufficient Opportunities For Me To Express My Views And Thoughts To Senior Management,9. My Ideas And Opinions Count,10. My Hotel Is Committed To Encouraging A Wide-Range Of Thoughts And Ideas,11. I Receive The Information And Communication I Need To Do My Job Effectively,12. If I Have A Problem I Can Talk To My Manager,13. I Am Kept Informed About The Important Activities Of My Hotel,14. The Leadership Of My Hotel Communicates Well With The Rest Of The Company,15. Do You Have Any Other Comments Regarding Communication At Your Hotel?,16. My Hotel Values My Contribution,17. My Hotel Recognises Productive People,18. I Regularly Receive Praise Or Recognition When I Do Good Work From My Manager,19. In The Last 14 Days  I Received Constructive Feedback On My Work,20. I Understand My Employee Benefits,21. I Am Satisfied With My Employee Benefits,22. I Am Paid Competitively,23. I Can Have A Rewarding Long Term Career With My Hotel,24. Do You Have Any Other Comments Regarding Rewards &Amp; Recognition At Your Hotel?,25. My Hotel Provides Me With Opportunities To Develop,26. My Job Makes Good Use Of My Talents And Abilities,27. I Receive The Training I Need To Do My Job Effectively,28. My Manager Has Focused On My Personal Training Needs,29. My Manager Provides Me With Timely And Helpful Feedback,30. I Have Had A Meaningful Discussion With My Manager About My Career Development,31. In The Last Year  I Have Had Opportunities At Work To Learn And Develop Further My Expertise,32. There Are Sufficient Opportunities For Me To Work In Different Departments In My Hotel,33. My Hotel's Training Helps Create Better Managers And Leaders,34. I Have A Clear Understanding Of What It Takes For Me To Advance At My Hotel,35. Do You Have Any Other Comments Regarding Growth &Amp; Development At Your Hotel?,36. My Hotel Has A Good System For Appraising My Individual Performance,37. My Hotel Takes Seriously The Appraisal Process,38. My Manager Takes Seriously The Appraisal Process,39. My Hotel Has A Good System In Place To Follow Up The Appraisal Process,40. During The Appraisal Process  I Was Able To Express Myself Honestly,41. Do You Have Any Other Comments Regarding Appraisals At Your Hotel?,42. I Know What Is Expected Of Me At Work,43. At Work  I Have The Opportunity To Do What I Do Best,44. I Feel That I Am Part Of My Team,45. I Am Involved In Decisions That Affect My Work,46. My Manager Treats Me With Respect As An Individual,47. I Am Proud To Work For My Hotel,48. If I Left My Hotel I Would Miss It,49. Do You Have Any Other Comments Regarding Involvement &Amp; Belonging At Your Hotel?,50. I Understand My Hotel's Mission Statement,51. I Believe My Hotel Has An Outstanding Future,52. I Understand My Hotel's Strategic Goals,53. I Understand My Hotel's Values,54. I Can See A Clear Link Between My Work And The Strategic Goals Of My Hotel,55. I Feel My Role At My Hotel Is Valued,56. My Manager Effectively Communicates Our Departments Objectives,57. My Manager Has Set Clear Objectives On Which He/She Expects Me To Achieve,58. I Trust The Leadership Of My Hotel,59. My Manager Keeps His/Her Commitments,60. Do You Have Any Other Comments Regarding Future &Amp; Leadership At Your Hotel?,61. My Hotel Has High Performance Standards,62. As A Guest Of My Hotel  I Would Be Extremely Satisfied With The Quality Of The Services I Receive,63. My Hotel Has The Structures And Processes Necessary To Provide Excellent Service Quality,64. My Colleagues Are Committed To Providing High Quality Service,65. I Believe My Hotel Offers Superior Service Versus Our Key Competitors,66. My Hotel Is Communicating The Right Message About Our Hotel To The Outside World,67. My Hotel Is Doing A Good Job Managing Its Public Perception And Reputation,68. My Hotel  During The Last 12 Months  Has Significantly Improved Its Market Presence,69. Do You Have Any Other Comments Regarding Quality &Amp; Image At Your Hotel?,70. Policies And Standards Of Conduct Are Applied Fairly And Consistently At My Hotel,71. I Would Feel Comfortable Reporting A Violation Of My Hotel's Policies Or Standards Of Conduct If I Were To Observe One,72. The Business Policies And Standards Of Conduct Of My Hotel Are Taken Seriously Throughout The Organisation,73. My Hotel Is Committed To Ethical Business Practices And Conduct,74. I Am Aware Of Or Know How To Access My Hotel's Policies And Procedures,75. Do You Have Any Other Comments Regarding Compliance At My Hotel?,76. I Have The Appropriate It Systems And Tools I Need To Do My Job Effectively,77. When It Comes To It  Adequate Resources Are In Place To Address Problems That I Encounter,78. If/When I Have An It Issue  They Are Resolved To My Satisfaction,79. My Hotel Has Effectively Utilised It Systems And Tools To Be More Successful,80. Do You Have Any Other Comments Regarding Technology At My Hotel?,81. My Manager Recognises My Need To Balance Personal Responsibilities And Work Responsibilities,82. I Am Able To Manage My Work Responsibilities In A Way That Allows Me To Maintain An Appropriate Balance Between Home And Work,83. I Believe My Hotel Has A Strong Commitment To Establishing Greater Flexibility In The Work Place,84. Overall  My Workload Is Fair And Reasonable,85. Do You Have Any Other Comments Regarding Work-Life At My Hotel?,86. I Am Encouraged To Develop New And Better Ways Of Doing Things,87. My Team Constantly Strives To Improve The Way We Do Things,88. My Team Is Challenged By Our Manager To Find Ways To Improve Our Service,89. Do You Have Any Other Comments Regarding Innovation At My Hotel?,90. My Team Actively Supports And Encourages Each Other,91. Departments At My Hotel Communicate And Interact With Each Other Effectively,92. There Is A Good Working Relationship Across The Different Departments In My Hotel,93. I Laugh A Lot With The People In My Team,94. Do You Have Any Other Comments Regarding Teamwork At My Hotel?,95. My Hotel Is Committed To Providing Equal Opportunities For All Employees,96. I Believe My Hotel Is Committed To Protecting The Environment,97. My Hotel Takes Health & Safety Seriously,98. My Hotel Is A Safe Environment To Work ,99. My Hotel Is An Enjoyable Place To Work,100. I Have Attended My Hotel's New Employee Induction,101. I Believe My Hotel Will Take The Appropriate Action On The Results Of This Survey,102. Do You Have Any Other Comments Regarding Other At Your Hotel?,103. What One Thing Would You Have Your Hotel Do To Make It More Successful?,104. What Do You Think Are Your Hotel's Strengths Versus Their Key Competitors And/Or Generally?,105. What Do You Think Are Your Hotel's Weaknesses Versus Their Key Competitors And/Or Generally?,106. What Changes Would You Make To Improve The Overall Working Environment?,107. Based On Your General Attitude  Would You Recommend Working For Your Hotel To Others?,108. Do You Have Any Other General Comments  Suggestions And/Or Improvements You Would Like To Make?
151,Complete,06/12/2013 07:22,Sopwell House,Less Than 1 Year,Front Of House,20-29,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,,Agree,Agree,Don't Know,Don't Know,Agree,Don't Know,Don't Know,Don't Know,Don't Know,Agree,,Agree,Don't Know,Don't Know,Don't Know,Don't Know,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Don't Know,Don't Know,Agree,Training For Managers To Take Them To Next Level .,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Don't Know,Agree,Don't Know,Agree,Don't Know,,Agree,Don't Know,Don't Know,Don't Know,,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Agree,Don't Know,Agree,Agree,Agree,Don't Know,,Written Policies Procedures And Guidelines To Refer To .,Service And Product ,Communication And Location ,Job-Chat Every Month Monthly Meetings And Monthly Parties ,Highly Recommended,
152,Complete,06/12/2013 08:57,The Arch London,3-4 Years,Front Of House,30-39,,,Disagree,Agree,Agree,Disagree,Don't Know,Agree,Don't Know,Agree,I Believe We Can Still Work On It.,Agree,Agree,Agree,Disagree,Disagree,Don't Know,Agree,Don't Know,No Comment,Agree,Agree,Agree,Agree,Don't Know,Don't Know,Agree,Agree,Agree,Agree,No Comment,Agree,Agree,Agree,Disagree,,I Could Be Done So Often,Agree,Agree,Strongly Agree,Don't Know,Agree,Strongly Agree,Agree,No Comment,Don't Know,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,No Comment,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,No Comment,Agree,Agree,Agree,Agree,Strongly Agree,No Comment,Agree,Agree,Agree,Agree,No Comment,Strong Agree,Agree,Strong Agree,Agree,I Am Satisfied,Agree,Agree,Agree,No Comment,Agree,Disagree,Don't Know,Strongly Agree,Teamwork Should Be More Coordinated,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,No Comment,Keeping The Staff In Place And Strenghen Manpower,The Believe In The Future,The Communication,Better Communication,Highly Recommended,No. Generaly Speaking The Hotel And The Management Is Doing A Very Good Job. Kepp Going And God Be With You All The Way.
153,Complete,06/12/2013 09:18,The Arch London,Less Than 1 Year,Front Of House,20-29,,,Don't Know,Agree,Don't Know,Agree,Agree,Agree,Agree,Don't Know,,Agree,Agree,Don't Know,Agree,Agree,Agree,Don't Know,Agree,,Agree,Agree,Don't Know,Don't Know,Agree,Agree,Agree,Disagree,Don't Know,Agree,,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Don't Know,Don't Know,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Don't Know,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Don't Know,Agree,,Don't Know,Disagree,Don't Know,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,More Communication Between Departments.. Exspecially Between Reception Housekeeping And Concierge/Porters .. Thank You ,,,,Yes,
154,Partial,06/12/2013 09:04,Sopwell House,1-2 Years,Spa,,,,Disagree,Don't Know,Don't Know,Disagree,Agree,Agree,Agree,Don't Know,,Don't Know,Disagree,Agree,Don't Know,Don't Know,Strongly Disagree,Strongly Disagree,Disagree,Many Staff Have Not Had A Pay Review For At Least 5 Years. New Staff Coming Into The Hotel Are On Higher Salaries That Other Members Of Staff Who Are In Higher Positions Of Responsibility. It Appears These Salaries Are Being Offered To Attract Staff But Existing Staff Are Not Rewarded In The Same Way.,Don't Know,Agree,Agree,Agree,Agree,Don't Know,Agree,Disagree,Disagree,Don't Know,The Outside Colleges The Hotel Have Employed To Deliver The Training Are Not Consistant,Don't Know,Agree,Agree,Don't Know,Agree,,Agree,Agree,Agree,Agree,Agree,Don't Know,Disagree,,Agree,Don't Know,Don't Know,Don't Know,Don't Know,Agree,Agree,Agree,Disagree,Agree,,Agree,Disagree,Disagree,Agree,Disagree,Don't Know,Disagree,Don't Know,,Disagree,Disagree,Disagree,Disagree,Don't Know,These Are Not Always Handled Consistantly,Disagree,Don't Know,Don't Know,Disagree,,Don't Know,Don't Know,Disagree,Disagree,Working Excess Hours Is A Common Event,Don't Know,Agree,Agree,,Agree,Don't Know,Don't Know,Agree,,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Disagree,Disagree,,Consistent With Rewarding The Staff Financially  Benefits Are Minimum No Addition Pay Or Days Off When Working Bank Holidays,,Inconsistency,,,
155,Complete,06/12/2013 09:27,Sopwell House,1-2 Years,Sales & Marketing,20-29,,,Agree,Agree,Agree,Agree,Agree,Agree,Don't Know,Don't Know,,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Disagree,Don't Know,,Agree,Agree,Don't Know,Don't Know,Agree,Don't Know,Strongly Agree,Don't Know,Agree,Don't Know,,Agree,Agree,Agree,Don't Know,Don't Know,,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Don't Know,Strongly Agree,Agree,Strongly Agree,,Agree,Agree,,Don't Know,Don't Know,,Agree,Agree,Strongly Agree,Strongly Agree,,Strong Agree,Disagree,Don't Know,Disagree,,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Disagree,Don't Know,Agree,Don't Know,Agree,Strongly Agree,,,,,,Yes,
156,Complete,06/12/2013 08:58,The Arch London,Less Than 1 Year,Other: Hr,40-49,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strong Agree,Strong Agree,Strong Agree,Strong Agree,,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Add More Rooms,,,,Highly Recommended,
157,Complete,06/12/2013 09:27,The Arch London,1-2 Years,Administration & Accounts,40-49,,,Agree,Agree,Agree,Don't Know,Agree,Agree,Agree,Don't Know,,Disagree,Don't Know,Agree,Don't Know,Agree,Don't Know,Strongly Disagree,Don't Know,,Don't Know,Disagree,Don't Know,Agree,Strongly Agree,Agree,Agree,Don't Know,Don't Know,Don't Know,,Disagree,Don't Know,,Don't Know,Agree,,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,,Don't Know,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,Agree,,Strong Agree,Don't Know,Agree,Don't Know,,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Agree,Agree,Agree,,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,,,,,Yes,
158,Partial,06/12/2013 09:56,The Arch London,Less Than 1 Year,Front Of House,30-39,,,Strongly Disagree,Don't Know,Disagree,Disagree,Don't Know,Don't Know,Agree,Don't Know,,Disagree,Don't Know,Disagree,Disagree,Don't Know,Strongly Disagree,Strongly Disagree,Strongly Disagree,,Strongly Disagree,Disagree,Don't Know,Don't Know,Disagree,Strongly Disagree,Disagree,Don't Know,Don't Know,Strongly Disagree,,Strongly Disagree,Don't Know,Don't Know,Strongly Disagree,Strongly Disagree,I've Not Had An Appraisal,Strongly Agree,Don't Know,Agree,Disagree,Agree,Don't Know,Disagree,,Agree,Agree,Don't Know,Agree,Agree,Agree,Don't Know,Don't Know,Disagree,Disagree,,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,Agree,Disagree,Don't Know,Don't Know,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Complete,06/12/2013 10:47,The Arch London,Less Than 1 Year,Kitchen,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,Yes,
160,Complete,06/12/2013 11:01,The Arch London,Less Than 1 Year,Kitchen,30-39,,,Agree,,Agree,Agree,,Strongly Agree,,Strongly Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Don't Know,,,Agree,,Strongly Agree,,,Agree,Agree,Agree,Agree,,Strong Agree,Strong Agree,Strong Agree,Strong Agree,,Agree,Agree,,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,,,,,,
161,Complete,06/12/2013 10:59,The Arch London,1-2 Years,Housekeeping,30-39,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,Yes,
162,Complete,06/12/2013 11:26,The Arch London,Less Than 1 Year,Food & Beverage,30-39,,,Strongly Agree,Disagree,Disagree,Don't Know,Don't Know,Don't Know,Don't Know,Agree,,Don't Know,Disagree,Disagree,Disagree,Agree,Don't Know,Don't Know,Disagree,,Don't Know,Don't Know,Don't Know,Don't Know,Disagree,Disagree,Don't Know,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Agree,Disagree,Disagree,Don't Know,Disagree,Agree,Don't Know,,Agree,Agree,Agree,Agree,Disagree,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Don't Know,,Don't Know,Agree,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,,Disagree,Don't Know,Agree,Disagree,,Don't Know,Agree,Don't Know,Don't Know,Don't Know,Disagree,Don't Know,,,Still Unique.,,Build Stong Team  Which Could Last Long. Rotating The Staff Has A Really Bad Effect On Service.,Yes,
163,Complete,06/12/2013 11:47,The Arch London,1-2 Years,Front Of House,20-29,,,Don't Know,Don't Know,Don't Know,Don't Know,Agree,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Disagree,Disagree,Don't Know,Strongly Disagree,Strongly Disagree,Don't Know,,Don't Know,Don't Know,Don't Know,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Don't Know,Don't Know,,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,,Agree,Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Agree,Disagree,Strongly Disagree,Don't Know,Strongly Disagree,,Disagree,Agree,Don't Know,Disagree,Agree,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,Disagree,,Don't Know,Don't Know,Don't Know,Don't Know,,Strongly Disagree,Disagree,Disagree,Strongly Disagree,,Disagree,Disagree,Strongly Disagree,,Agree,Don't Know,Don't Know,Agree,,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Strongly Disagree,,,,,,Definitely Not,
164,Complete,06/12/2013 11:33,The Arch London,Less Than 1 Year,Kitchen,50-59,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Don't Know,Don't Know,Don't Know,Agree,Agree,Agree,Don't Know,,,Disagree,Don't Know,Don't Know,Agree,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,Disagree,,Agree,Strongly Disagree,Agree,Don't Know,Strongly Agree,Agree,Don't Know,,Agree,Strongly Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,,Agree,Don't Know,Agree,Agree,Don't Know,Don't Know,Don't Know,Agree,,Agree,,Agree,Agree,Don't Know,,Agree,Agree,Agree,Agree,Not Sure If It Comes Under Technology   But It Would Be Nice To Have Some Light In The Evening So We Could See What We Are Doing. I Have Said On Many Occasions Its Too Dark In The Service Areas Of The Kitchen.,Don't Know,Disagree,Disagree,Disagree,I Feel It Is Unfair That The Kitchen Needs To Do 6 Or 7 Shifts To Cover The Service Requirements/ Work Load  When No Other Department That I Know Of Does These Number Of Shifts On A Regular Basis. ,Don't Know,Agree,,Any Ideas Are Bogged Down By Policy And Time It Takes To Get Anything Done,Strongly Agree,Don't Know,Agree,Agree,,Agree,Agree,Agree,Don't Know,Agree,Agree,Don't Know,,Put The Restaurant At The Front Of The Building Not The Back. Use Under Used Office Space Downstairs As A Prep Kitchen Taking Out The Pizza Oven And Make The Kitchen More User Friendly  Provide A Proper Stove. ,,,,Yes,This Is A Very Good Group Of Motivated Individuals. 
165,Complete,06/12/2013 11:28,The Arch London,Less Than 1 Year,Kitchen,20-29,,,Don't Know,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,,Disagree,Agree,Don't Know,Agree,,Agree,Don't Know,Don't Know,,,Disagree,,,Agree,Strongly Agree,,Strongly Agree,Don't Know,Don't Know,,,Strongly Agree,Disagree,Don't Know,Don't Know,,,,,,,,,,,Disagree,Don't Know,,Disagree,Strongly Agree,,Strongly Agree,Agree,Disagree,,Strongly Agree,,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,,,,,,Strong Agree,Agree,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,,Don't Know,Don't Know,Don't Know,Don't Know,,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,My Money,,,,No,
166,Partial,06/12/2013 11:41,The Arch London,Less Than 1 Year,Front Of House,30-39,,,Disagree,Don't Know,Disagree,Disagree,Don't Know,Disagree,Don't Know,Don't Know,,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,,Don't Know,Disagree,Don't Know,Don't Know,Don't Know,Strongly Disagree,Strongly Disagree,Disagree,Don't Know,Strongly Disagree,,Disagree,Disagree,Don't Know,Don't Know,Strongly Disagree,I've Not Had An Appraisal,Strongly Agree,Disagree,Don't Know,Don't Know,Agree,Disagree,Strongly Disagree,,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Don't Know,Don't Know,Don't Know,Disagree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Don't Know,Disagree,Don't Know,Agree,Don't Know,,Don't Know,Don't Know,Don't Know,Agree,,Strongly Disagree,Strongly Disagree,Disagree,Agree,,Disagree,Don't Know,Don't Know,,Don't Know,Agree,Agree,Don't Know,,Agree,Agree,Agree,Agree,Don't Know,Strongly Disagree,Disagree,,,Very Friendly And Down To Earth Staff.,,,,
167,Complete,06/12/2013 13:59,Sopwell House,5-10 Years,Kitchen,30-39,,,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,,Agree,Agree,Don't Know,Agree,Agree,Agree,Agree,Agree,,Agree,Strongly Agree,,Don't Know,Disagree,Disagree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Don't Know,,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,,Agree,Agree,Agree,Disagree,,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,,Respect Everyone View ,,,,Highly Recommended,I Wish The Company All The Best And Success .
168,Partial,06/12/2013 14:00,The Arch London,1-2 Years,Food & Beverage,30-39,,,Agree,Agree,Agree,Don't Know,Don't Know,Agree,Agree,Agree,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,,Agree,Don't Know,Agree,Don't Know,Agree,Don't Know,Don't Know,Agree,Don't Know,Don't Know,,Don't Know,Don't Know,Agree,Don't Know,Don't Know,,Agree,Agree,Agree,Agree,,Agree,Don't Know,,Agree,Don't Know,Agree,Agree,Agree,Don't Know,Don't Know,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Partial,06/12/2013 14:26,The Arch London,Less Than 1 Year,Food & Beverage,30-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Complete,06/12/2013 14:44,The Arch London,3-4 Years,Front Of House,40-49,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Don't Know,None,Agree,Agree,Agree,Don't Know,Agree,Agree,Agree,Don't Know,None,Don't Know,Agree,Agree,Agree,Agree,Agree,Don't Know,Agree,Don't Know,Agree,None,Agree,Agree,Agree,Agree,Agree,None,Agree,Agree,Agree,Agree,Don't Know,Agree,Agree,None,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,None,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,None,Agree,Agree,Agree,Agree,Agree,None,Agree,Agree,Agree,Agree,None,Agree,Agree,Agree,Agree,None,Agree,Don't Know,Agree,None,Agree,Agree,Agree,Disagree,None,Don't Know,Agree,Agree,Agree,Agree,Agree,Agree,None,None,None,None,None,Yes,None
171,Complete,06/12/2013 16:02,The Arch London,Less Than 1 Year,Food & Beverage,20-29,,,Don't Know,,Agree,Agree,Don't Know,Agree,Agree,Agree,,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Don't Know,,Disagree,Agree,Agree,Agree,Disagree,Disagree,Don't Know,Don't Know,Disagree,Agree,,Agree,Don't Know,Disagree,Don't Know,Don't Know,,Agree,Strongly Agree,Strongly Agree,Don't Know,Strongly Agree,Agree,Strongly Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Don't Know,Agree,Agree,Agree,Don't Know,,Don't Know,Agree,Agree,Agree,,Agree,Don't Know,Agree,Agree,,Don't Know,Agree,Agree,,Agree,Agree,Agree,Strongly Agree,,Don't Know,Agree,Agree,Agree,Don't Know,Strongly Agree,Strongly Agree,,,,,,Don't Know,
